EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 09-11-2016
THESE DATA CAN BE USED FREELY FOR NON-COMMERCIAL RESEARCH PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station RENNES-ST JACQUES, FRANCE (STAID: 322)
Blended and updated with sources:4926 907130 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TN, Q_TN
   322,  4926,19520509,   64,    0
   322,  4926,19520510,   67,    0
   322,  4926,19520511,   87,    0
   322,  4926,19520512,   73,    0
   322,  4926,19520513,  114,    0
   322,  4926,19520514,   90,    0
   322,  4926,19520515,   84,    0
   322,  4926,19520516,  100,    0
   322,  4926,19520517,  116,    0
   322,  4926,19520518,  100,    0
   322,  4926,19520519,  124,    0
   322,  4926,19520520,  110,    0
   322,  4926,19520521,  118,    0
   322,  4926,19520522,   49,    0
   322,  4926,19520523,   56,    0
   322,  4926,19520524,   76,    0
   322,  4926,19520525,   94,    0
   322,  4926,19520526,   84,    0
   322,  4926,19520527,   94,    0
   322,  4926,19520528,   60,    0
   322,  4926,19520529,  101,    0
   322,  4926,19520530,  122,    0
   322,  4926,19520531,  118,    0
   322,  4926,19520601,  143,    0
   322,  4926,19520602,  106,    0
   322,  4926,19520603,   51,    0
   322,  4926,19520604,   48,    0
   322,  4926,19520605,   96,    0
   322,  4926,19520606,  127,    0
   322,  4926,19520607,  120,    0
   322,  4926,19520608,   50,    0
   322,  4926,19520609,  108,    0
   322,  4926,19520610,  138,    0
   322,  4926,19520611,  106,    0
   322,  4926,19520612,  154,    0
   322,  4926,19520613,  141,    0
   322,  4926,19520614,   98,    0
   322,  4926,19520615,  124,    0
   322,  4926,19520616,  125,    0
   322,  4926,19520617,   96,    0
   322,  4926,19520618,  116,    0
   322,  4926,19520619,   76,    0
   322,  4926,19520620,   72,    0
   322,  4926,19520621,   92,    0
   322,  4926,19520622,   74,    0
   322,  4926,19520623,  130,    0
   322,  4926,19520624,   60,    0
   322,  4926,19520625,   90,    0
   322,  4926,19520626,  124,    0
   322,  4926,19520627,  150,    0
   322,  4926,19520628,  127,    0
   322,  4926,19520629,  134,    0
   322,  4926,19520630,  150,    0
   322,  4926,19520701,  218,    0
   322,  4926,19520702,  182,    0
   322,  4926,19520703,  129,    0
   322,  4926,19520704,  129,    0
   322,  4926,19520705,  172,    0
   322,  4926,19520706,  173,    0
   322,  4926,19520707,  145,    0
   322,  4926,19520708,  148,    0
   322,  4926,19520709,  150,    0
   322,  4926,19520710,  146,    0
   322,  4926,19520711,  130,    0
   322,  4926,19520712,  134,    0
   322,  4926,19520713,  114,    0
   322,  4926,19520714,  122,    0
   322,  4926,19520715,  128,    0
   322,  4926,19520716,   89,    0
   322,  4926,19520717,   77,    0
   322,  4926,19520718,  139,    0
   322,  4926,19520719,  149,    0
   322,  4926,19520720,  100,    0
   322,  4926,19520721,  131,    0
   322,  4926,19520722,  148,    0
   322,  4926,19520723,  164,    0
   322,  4926,19520724,  150,    0
   322,  4926,19520725,  118,    0
   322,  4926,19520726,  140,    0
   322,  4926,19520727,  140,    0
   322,  4926,19520728,  116,    0
   322,  4926,19520729,   96,    0
   322,  4926,19520730,   95,    0
   322,  4926,19520731,  109,    0
   322,  4926,19520801,  136,    0
   322,  4926,19520802,  149,    0
   322,  4926,19520803,  116,    0
   322,  4926,19520804,  106,    0
   322,  4926,19520805,  112,    0
   322,  4926,19520806,  167,    0
   322,  4926,19520807,  146,    0
   322,  4926,19520808,  129,    0
   322,  4926,19520809,  153,    0
   322,  4926,19520810,  137,    0
   322,  4926,19520811,  167,    0
   322,  4926,19520812,  161,    0
   322,  4926,19520813,  144,    0
   322,  4926,19520814,  154,    0
   322,  4926,19520815,  150,    0
   322,  4926,19520816,  124,    0
   322,  4926,19520817,   95,    0
   322,  4926,19520818,  117,    0
   322,  4926,19520819,  142,    0
   322,  4926,19520820,  119,    0
   322,  4926,19520821,  108,    0
   322,  4926,19520822,   64,    0
   322,  4926,19520823,   92,    0
   322,  4926,19520824,  110,    0
   322,  4926,19520825,  120,    0
   322,  4926,19520826,  123,    0
   322,  4926,19520827,  134,    0
   322,  4926,19520828,  132,    0
   322,  4926,19520829,  142,    0
   322,  4926,19520830,  163,    0
   322,  4926,19520831,  157,    0
   322,  4926,19520901,  158,    0
   322,  4926,19520902,  102,    0
   322,  4926,19520903,  144,    0
   322,  4926,19520904,  151,    0
   322,  4926,19520905,  106,    0
   322,  4926,19520906,   59,    0
   322,  4926,19520907,   82,    0
   322,  4926,19520908,   64,    0
   322,  4926,19520909,   80,    0
   322,  4926,19520910,   99,    0
   322,  4926,19520911,   64,    0
   322,  4926,19520912,   84,    0
   322,  4926,19520913,   41,    0
   322,  4926,19520914,  104,    0
   322,  4926,19520915,  116,    0
   322,  4926,19520916,   96,    0
   322,  4926,19520917,   69,    0
   322,  4926,19520918,   95,    0
   322,  4926,19520919,   56,    0
   322,  4926,19520920,   84,    0
   322,  4926,19520921,   45,    0
   322,  4926,19520922,   76,    0
   322,  4926,19520923,   60,    0
   322,  4926,19520924,   79,    0
   322,  4926,19520925,  125,    0
   322,  4926,19520926,   90,    0
   322,  4926,19520927,   81,    0
   322,  4926,19520928,   51,    0
   322,  4926,19520929,   60,    0
   322,  4926,19520930,   99,    0
   322,  4926,19521001,  100,    0
   322,  4926,19521002,   83,    0
   322,  4926,19521003,   54,    0
   322,  4926,19521004,   84,    0
   322,  4926,19521005,   85,    0
   322,  4926,19521006,   86,    0
   322,  4926,19521007,   73,    0
   322,  4926,19521008,   57,    0
   322,  4926,19521009,   14,    0
   322,  4926,19521010,   92,    0
   322,  4926,19521011,   28,    0
   322,  4926,19521012,  -20,    0
   322,  4926,19521013,   71,    0
   322,  4926,19521014,   88,    0
   322,  4926,19521015,   10,    0
   322,  4926,19521016,   59,    0
   322,  4926,19521017,   98,    0
   322,  4926,19521018,   92,    0
   322,  4926,19521019,  124,    0
   322,  4926,19521020,  123,    0
   322,  4926,19521021,  108,    0
   322,  4926,19521022,   89,    0
   322,  4926,19521023,  114,    0
   322,  4926,19521024,  130,    0
   322,  4926,19521025,   92,    0
   322,  4926,19521026,   70,    0
   322,  4926,19521027,   74,    0
   322,  4926,19521028,  130,    0
   322,  4926,19521029,  117,    0
   322,  4926,19521030,   74,    0
   322,  4926,19521031,  110,    0
   322,  4926,19521101,  103,    0
   322,  4926,19521102,  106,    0
   322,  4926,19521103,   78,    0
   322,  4926,19521104,    3,    0
   322,  4926,19521105,   58,    0
   322,  4926,19521106,   74,    0
   322,  4926,19521107,   78,    0
   322,  4926,19521108,   40,    0
   322,  4926,19521109,    7,    0
   322,  4926,19521110,   77,    0
   322,  4926,19521111,   78,    0
   322,  4926,19521112,  -15,    0
   322,  4926,19521113,   -9,    0
   322,  4926,19521114,    0,    0
   322,  4926,19521115,  -16,    0
   322,  4926,19521116,    0,    0
   322,  4926,19521117,  -32,    0
   322,  4926,19521118,  -25,    0
   322,  4926,19521119,  -32,    0
   322,  4926,19521120,  -10,    0
   322,  4926,19521121,   31,    0
   322,  4926,19521122,   44,    0
   322,  4926,19521123,   26,    0
   322,  4926,19521124,  -34,    0
   322,  4926,19521125,   16,    0
   322,  4926,19521126,   36,    0
   322,  4926,19521127,   74,    0
   322,  4926,19521128,   66,    0
   322,  4926,19521129,   60,    0
   322,  4926,19521130,   90,    0
   322,  4926,19521201,   44,    0
   322,  4926,19521202,   13,    0
   322,  4926,19521203,  -43,    0
   322,  4926,19521204,   -2,    0
   322,  4926,19521205,  -42,    0
   322,  4926,19521206,  -38,    0
   322,  4926,19521207,  -43,    0
   322,  4926,19521208,  -48,    0
   322,  4926,19521209,  -47,    0
   322,  4926,19521210,  -13,    0
   322,  4926,19521211,   46,    0
   322,  4926,19521212,   60,    0
   322,  4926,19521213,   17,    0
   322,  4926,19521214,  -11,    0
   322,  4926,19521215,   -3,    0
   322,  4926,19521216,   12,    0
   322,  4926,19521217,   34,    0
   322,  4926,19521218,   23,    0
   322,  4926,19521219,   40,    0
   322,  4926,19521220,   52,    0
   322,  4926,19521221,   84,    0
   322,  4926,19521222,   60,    0
   322,  4926,19521223,   93,    0
   322,  4926,19521224,   86,    0
   322,  4926,19521225,   41,    0
   322,  4926,19521226,   46,    0
   322,  4926,19521227,    7,    0
   322,  4926,19521228,   30,    0
   322,  4926,19521229,   19,    0
   322,  4926,19521230,  -12,    0
   322,  4926,19521231,  -41,    0
   322,  4926,19530101,    9,    0
   322,  4926,19530102,   14,    0
   322,  4926,19530103,   14,    0
   322,  4926,19530104,   -9,    0
   322,  4926,19530105,    6,    0
   322,  4926,19530106,   -6,    0
   322,  4926,19530107,  -22,    0
   322,  4926,19530108,   -2,    0
   322,  4926,19530109,  -27,    0
   322,  4926,19530110,   50,    0
   322,  4926,19530111,   13,    0
   322,  4926,19530112,  -28,    0
   322,  4926,19530113,  -62,    0
   322,  4926,19530114,  -30,    0
   322,  4926,19530115,  -64,    0
   322,  4926,19530116,  -26,    0
   322,  4926,19530117,   -5,    0
   322,  4926,19530118,   24,    0
   322,  4926,19530119,   32,    0
   322,  4926,19530120,  -27,    0
   322,  4926,19530121,  -40,    0
   322,  4926,19530122,  -30,    0
   322,  4926,19530123,  -16,    0
   322,  4926,19530124,  -44,    0
   322,  4926,19530125,  -38,    0
   322,  4926,19530126,  -33,    0
   322,  4926,19530127,  -30,    0
   322,  4926,19530128,   60,    0
   322,  4926,19530129,   68,    0
   322,  4926,19530130,   20,    0
   322,  4926,19530131,   60,    0
   322,  4926,19530201,   36,    0
   322,  4926,19530202,  -23,    0
   322,  4926,19530203,  -17,    0
   322,  4926,19530204,  -44,    0
   322,  4926,19530205,  -23,    0
   322,  4926,19530206,   -4,    0
   322,  4926,19530207,   -3,    0
   322,  4926,19530208,  -43,    0
   322,  4926,19530209,   24,    0
   322,  4926,19530210,   20,    0
   322,  4926,19530211,   30,    0
   322,  4926,19530212,    1,    0
   322,  4926,19530213,    6,    0
   322,  4926,19530214,   -7,    0
   322,  4926,19530215,  -32,    0
   322,  4926,19530216,  -20,    0
   322,  4926,19530217,  -42,    0
   322,  4926,19530218,   46,    0
   322,  4926,19530219,   56,    0
   322,  4926,19530220,    2,    0
   322,  4926,19530221,   66,    0
   322,  4926,19530222,   32,    0
   322,  4926,19530223,   28,    0
   322,  4926,19530224,   22,    0
   322,  4926,19530225,  -41,    0
   322,  4926,19530226,  -24,    0
   322,  4926,19530227,  -21,    0
   322,  4926,19530228,  -22,    0
   322,  4926,19530301,    3,    0
   322,  4926,19530302,    4,    0
   322,  4926,19530303,  -25,    0
   322,  4926,19530304,  -36,    0
   322,  4926,19530305,    0,    0
   322,  4926,19530306,    1,    0
   322,  4926,19530307,   18,    0
   322,  4926,19530308,   -4,    0
   322,  4926,19530309,  -14,    0
   322,  4926,19530310,    0,    0
   322,  4926,19530311,   -2,    0
   322,  4926,19530312,    8,    0
   322,  4926,19530313,    1,    0
   322,  4926,19530314,  -14,    0
   322,  4926,19530315,    7,    0
   322,  4926,19530316,   12,    0
   322,  4926,19530317,  -26,    0
   322,  4926,19530318,   39,    0
   322,  4926,19530319,   51,    0
   322,  4926,19530320,   46,    0
   322,  4926,19530321,   68,    0
   322,  4926,19530322,   20,    0
   322,  4926,19530323,   14,    0
   322,  4926,19530324,   36,    0
   322,  4926,19530325,   28,    0
   322,  4926,19530326,   31,    0
   322,  4926,19530327,   62,    0
   322,  4926,19530328,    5,    0
   322,  4926,19530329,   99,    0
   322,  4926,19530330,   68,    0
   322,  4926,19530331,   27,    0
   322,  4926,19530401,   25,    0
   322,  4926,19530402,   56,    0
   322,  4926,19530403,   66,    0
   322,  4926,19530404,   36,    0
   322,  4926,19530405,   46,    0
   322,  4926,19530406,   47,    0
   322,  4926,19530407,    0,    0
   322,  4926,19530408,   62,    0
   322,  4926,19530409,   94,    0
   322,  4926,19530410,   62,    0
   322,  4926,19530411,    1,    0
   322,  4926,19530412,   79,    0
   322,  4926,19530413,   14,    0
   322,  4926,19530414,   18,    0
   322,  4926,19530415,    5,    0
   322,  4926,19530416,    4,    0
   322,  4926,19530417,   74,    0
   322,  4926,19530418,   70,    0
   322,  4926,19530419,   66,    0
   322,  4926,19530420,  113,    0
   322,  4926,19530421,   93,    0
   322,  4926,19530422,   80,    0
   322,  4926,19530423,   74,    0
   322,  4926,19530424,   77,    0
   322,  4926,19530425,   48,    0
   322,  4926,19530426,   32,    0
   322,  4926,19530427,   83,    0
   322,  4926,19530428,   73,    0
   322,  4926,19530429,   54,    0
   322,  4926,19530430,   66,    0
   322,  4926,19530501,   70,    0
   322,  4926,19530502,   72,    0
   322,  4926,19530503,   83,    0
   322,  4926,19530504,   69,    0
   322,  4926,19530505,   74,    0
   322,  4926,19530506,   79,    0
   322,  4926,19530507,   76,    0
   322,  4926,19530508,  107,    0
   322,  4926,19530509,   67,    0
   322,  4926,19530510,   26,    0
   322,  4926,19530511,   30,    0
   322,  4926,19530512,   55,    0
   322,  4926,19530513,  112,    0
   322,  4926,19530514,   86,    0
   322,  4926,19530515,  121,    0
   322,  4926,19530516,   98,    0
   322,  4926,19530517,  122,    0
   322,  4926,19530518,  108,    0
   322,  4926,19530519,  114,    0
   322,  4926,19530520,   70,    0
   322,  4926,19530521,  137,    0
   322,  4926,19530522,  126,    0
   322,  4926,19530523,  102,    0
   322,  4926,19530524,  144,    0
   322,  4926,19530525,  159,    0
   322,  4926,19530526,  126,    0
   322,  4926,19530527,   99,    0
   322,  4926,19530528,  118,    0
   322,  4926,19530529,   72,    0
   322,  4926,19530530,  116,    0
   322,  4926,19530531,  111,    0
   322,  4926,19530601,  122,    0
   322,  4926,19530602,   66,    0
   322,  4926,19530603,   68,    0
   322,  4926,19530604,   71,    0
   322,  4926,19530605,   32,    0
   322,  4926,19530606,  110,    0
   322,  4926,19530607,   86,    0
   322,  4926,19530608,  109,    0
   322,  4926,19530609,   64,    0
   322,  4926,19530610,   90,    0
   322,  4926,19530611,  120,    0
   322,  4926,19530612,   84,    0
   322,  4926,19530613,   98,    0
   322,  4926,19530614,   87,    0
   322,  4926,19530615,  112,    0
   322,  4926,19530616,  106,    0
   322,  4926,19530617,   70,    0
   322,  4926,19530618,   95,    0
   322,  4926,19530619,  103,    0
   322,  4926,19530620,   95,    0
   322,  4926,19530621,  132,    0
   322,  4926,19530622,  100,    0
   322,  4926,19530623,  117,    0
   322,  4926,19530624,   87,    0
   322,  4926,19530625,   93,    0
   322,  4926,19530626,  150,    0
   322,  4926,19530627,  116,    0
   322,  4926,19530628,  147,    0
   322,  4926,19530629,  162,    0
   322,  4926,19530630,  156,    0
   322,  4926,19530701,  170,    0
   322,  4926,19530702,  154,    0
   322,  4926,19530703,  156,    0
   322,  4926,19530704,  140,    0
   322,  4926,19530705,  102,    0
   322,  4926,19530706,  107,    0
   322,  4926,19530707,  160,    0
   322,  4926,19530708,  116,    0
   322,  4926,19530709,  117,    0
   322,  4926,19530710,   96,    0
   322,  4926,19530711,   87,    0
   322,  4926,19530712,  139,    0
   322,  4926,19530713,  132,    0
   322,  4926,19530714,  130,    0
   322,  4926,19530715,  116,    0
   322,  4926,19530716,  136,    0
   322,  4926,19530717,  140,    0
   322,  4926,19530718,  134,    0
   322,  4926,19530719,   97,    0
   322,  4926,19530720,  110,    0
   322,  4926,19530721,  102,    0
   322,  4926,19530722,  151,    0
   322,  4926,19530723,  108,    0
   322,  4926,19530724,   86,    0
   322,  4926,19530725,  110,    0
   322,  4926,19530726,  112,    0
   322,  4926,19530727,  137,    0
   322,  4926,19530728,  144,    0
   322,  4926,19530729,  106,    0
   322,  4926,19530730,  120,    0
   322,  4926,19530731,  139,    0
   322,  4926,19530801,  116,    0
   322,  4926,19530802,  157,    0
   322,  4926,19530803,   92,    0
   322,  4926,19530804,   97,    0
   322,  4926,19530805,  138,    0
   322,  4926,19530806,  163,    0
   322,  4926,19530807,  148,    0
   322,  4926,19530808,  155,    0
   322,  4926,19530809,  116,    0
   322,  4926,19530810,  134,    0
   322,  4926,19530811,  129,    0
   322,  4926,19530812,  198,    0
   322,  4926,19530813,  153,    0
   322,  4926,19530814,  110,    0
   322,  4926,19530815,  172,    0
   322,  4926,19530816,   83,    0
   322,  4926,19530817,   94,    0
   322,  4926,19530818,  101,    0
   322,  4926,19530819,  145,    0
   322,  4926,19530820,  160,    0
   322,  4926,19530821,  144,    0
   322,  4926,19530822,  115,    0
   322,  4926,19530823,   91,    0
   322,  4926,19530824,  158,    0
   322,  4926,19530825,  111,    0
   322,  4926,19530826,  128,    0
   322,  4926,19530827,   87,    0
   322,  4926,19530828,   76,    0
   322,  4926,19530829,  107,    0
   322,  4926,19530830,  156,    0
   322,  4926,19530831,  101,    0
   322,  4926,19530901,   96,    0
   322,  4926,19530902,  108,    0
   322,  4926,19530903,   97,    0
   322,  4926,19530904,   64,    0
   322,  4926,19530905,  113,    0
   322,  4926,19530906,  100,    0
   322,  4926,19530907,   91,    0
   322,  4926,19530908,  104,    0
   322,  4926,19530909,  134,    0
   322,  4926,19530910,  129,    0
   322,  4926,19530911,   62,    0
   322,  4926,19530912,   86,    0
   322,  4926,19530913,  137,    0
   322,  4926,19530914,   78,    0
   322,  4926,19530915,  150,    0
   322,  4926,19530916,  116,    0
   322,  4926,19530917,  109,    0
   322,  4926,19530918,   92,    0
   322,  4926,19530919,   84,    0
   322,  4926,19530920,  114,    0
   322,  4926,19530921,  120,    0
   322,  4926,19530922,  103,    0
   322,  4926,19530923,  118,    0
   322,  4926,19530924,  103,    0
   322,  4926,19530925,   79,    0
   322,  4926,19530926,   62,    0
   322,  4926,19530927,  110,    0
   322,  4926,19530928,   90,    0
   322,  4926,19530929,   34,    0
   322,  4926,19530930,  109,    0
   322,  4926,19531001,   88,    0
   322,  4926,19531002,  114,    0
   322,  4926,19531003,   96,    0
   322,  4926,19531004,   94,    0
   322,  4926,19531005,   87,    0
   322,  4926,19531006,   44,    0
   322,  4926,19531007,   20,    0
   322,  4926,19531008,   24,    0
   322,  4926,19531009,   17,    0
   322,  4926,19531010,   -2,    0
   322,  4926,19531011,    0,    0
   322,  4926,19531012,  133,    0
   322,  4926,19531013,  132,    0
   322,  4926,19531014,   84,    0
   322,  4926,19531015,  116,    0
   322,  4926,19531016,  126,    0
   322,  4926,19531017,  120,    0
   322,  4926,19531018,   84,    0
   322,  4926,19531019,  106,    0
   322,  4926,19531020,  112,    0
   322,  4926,19531021,  113,    0
   322,  4926,19531022,  132,    0
   322,  4926,19531023,  106,    0
   322,  4926,19531024,   96,    0
   322,  4926,19531025,   96,    0
   322,  4926,19531026,   25,    0
   322,  4926,19531027,   86,    0
   322,  4926,19531028,   69,    0
   322,  4926,19531029,   10,    0
   322,  4926,19531030,   62,    0
   322,  4926,19531031,   25,    0
   322,  4926,19531101,   86,    0
   322,  4926,19531102,   58,    0
   322,  4926,19531103,   30,    0
   322,  4926,19531104,   79,    0
   322,  4926,19531105,   58,    0
   322,  4926,19531106,   30,    0
   322,  4926,19531107,   15,    0
   322,  4926,19531108,   98,    0
   322,  4926,19531109,   84,    0
   322,  4926,19531110,   53,    0
   322,  4926,19531111,  -12,    0
   322,  4926,19531112,   30,    0
   322,  4926,19531113,   70,    0
   322,  4926,19531114,  -10,    0
   322,  4926,19531115,   -4,    0
   322,  4926,19531116,   20,    0
   322,  4926,19531117,   18,    0
   322,  4926,19531118,    3,    0
   322,  4926,19531119,   39,    0
   322,  4926,19531120,   30,    0
   322,  4926,19531121,   18,    0
   322,  4926,19531122,   -2,    0
   322,  4926,19531123,   -8,    0
   322,  4926,19531124,   12,    0
   322,  4926,19531125,   46,    0
   322,  4926,19531126,   19,    0
   322,  4926,19531127,   77,    0
   322,  4926,19531128,  102,    0
   322,  4926,19531129,   72,    0
   322,  4926,19531130,   63,    0
   322,  4926,19531201,   74,    0
   322,  4926,19531202,   80,    0
   322,  4926,19531203,  103,    0
   322,  4926,19531204,  108,    0
   322,  4926,19531205,   85,    0
   322,  4926,19531206,  115,    0
   322,  4926,19531207,   54,    0
   322,  4926,19531208,   38,    0
   322,  4926,19531209,   52,    0
   322,  4926,19531210,   72,    0
   322,  4926,19531211,   84,    0
   322,  4926,19531212,   59,    0
   322,  4926,19531213,   69,    0
   322,  4926,19531214,   80,    0
   322,  4926,19531215,   66,    0
   322,  4926,19531216,   79,    0
   322,  4926,19531217,   42,    0
   322,  4926,19531218,   -2,    0
   322,  4926,19531219,   59,    0
   322,  4926,19531220,   39,    0
   322,  4926,19531221,  -13,    0
   322,  4926,19531222,   10,    0
   322,  4926,19531223,   64,    0
   322,  4926,19531224,   68,    0
   322,  4926,19531225,   34,    0
   322,  4926,19531226,  -15,    0
   322,  4926,19531227,   72,    0
   322,  4926,19531228,   33,    0
   322,  4926,19531229,   40,    0
   322,  4926,19531230,   14,    0
   322,  4926,19531231,   20,    0
   322,  4926,19540101,   -8,    0
   322,  4926,19540102,   -4,    0
   322,  4926,19540103,  -50,    0
   322,  4926,19540104,   16,    0
   322,  4926,19540105,  -19,    0
   322,  4926,19540106,  -13,    0
   322,  4926,19540107,    7,    0
   322,  4926,19540108,    0,    0
   322,  4926,19540109,  -20,    0
   322,  4926,19540110,   37,    0
   322,  4926,19540111,   24,    0
   322,  4926,19540112,   50,    0
   322,  4926,19540113,   61,    0
   322,  4926,19540114,   42,    0
   322,  4926,19540115,  101,    0
   322,  4926,19540116,   75,    0
   322,  4926,19540117,   46,    0
   322,  4926,19540118,  -18,    0
   322,  4926,19540119,  -32,    0
   322,  4926,19540120,   49,    0
   322,  4926,19540121,   80,    0
   322,  4926,19540122,   80,    0
   322,  4926,19540123,  -11,    0
   322,  4926,19540124,  -37,    0
   322,  4926,19540125,  -16,    0
   322,  4926,19540126,   22,    0
   322,  4926,19540127,    2,    0
   322,  4926,19540128,  -34,    0
   322,  4926,19540129,   -4,    0
   322,  4926,19540130,  -25,    0
   322,  4926,19540131,  -74,    0
   322,  4926,19540201, -101,    0
   322,  4926,19540202,  -92,    0
   322,  4926,19540203,  -80,    0
   322,  4926,19540204,  -68,    0
   322,  4926,19540205,  -78,    0
   322,  4926,19540206, -105,    0
   322,  4926,19540207,  -49,    0
   322,  4926,19540208,  -32,    0
   322,  4926,19540209,   50,    0
   322,  4926,19540210,   52,    0
   322,  4926,19540211,   62,    0
   322,  4926,19540212,   30,    0
   322,  4926,19540213,   78,    0
   322,  4926,19540214,   47,    0
   322,  4926,19540215,   50,    0
   322,  4926,19540216,   33,    0
   322,  4926,19540217,   27,    0
   322,  4926,19540218,   -2,    0
   322,  4926,19540219,   37,    0
   322,  4926,19540220,    5,    0
   322,  4926,19540221,   58,    0
   322,  4926,19540222,   72,    0
   322,  4926,19540223,   67,    0
   322,  4926,19540224,   42,    0
   322,  4926,19540225,   38,    0
   322,  4926,19540226,   42,    0
   322,  4926,19540227,   40,    0
   322,  4926,19540228,   13,    0
   322,  4926,19540301,   -2,    0
   322,  4926,19540302,   38,    0
   322,  4926,19540303,    9,    0
   322,  4926,19540304,   16,    0
   322,  4926,19540305,   -1,    0
   322,  4926,19540306,   -4,    0
   322,  4926,19540307,   60,    0
   322,  4926,19540308,   70,    0
   322,  4926,19540309,   74,    0
   322,  4926,19540310,   70,    0
   322,  4926,19540311,   30,    0
   322,  4926,19540312,   60,    0
   322,  4926,19540313,   32,    0
   322,  4926,19540314,   50,    0
   322,  4926,19540315,   38,    0
   322,  4926,19540316,   29,    0
   322,  4926,19540317,   14,    0
   322,  4926,19540318,   44,    0
   322,  4926,19540319,   46,    0
   322,  4926,19540320,   80,    0
   322,  4926,19540321,   79,    0
   322,  4926,19540322,   80,    0
   322,  4926,19540323,   73,    0
   322,  4926,19540324,   61,    0
   322,  4926,19540325,   28,    0
   322,  4926,19540326,   50,    0
   322,  4926,19540327,    0,    0
   322,  4926,19540328,   40,    0
   322,  4926,19540329,   32,    0
   322,  4926,19540330,   92,    0
   322,  4926,19540331,   61,    0
   322,  4926,19540401,   82,    0
   322,  4926,19540402,  113,    0
   322,  4926,19540403,   96,    0
   322,  4926,19540404,   97,    0
   322,  4926,19540405,   26,    0
   322,  4926,19540406,   16,    0
   322,  4926,19540407,   10,    0
   322,  4926,19540408,    2,    0
   322,  4926,19540409,    0,    0
   322,  4926,19540410,    7,    0
   322,  4926,19540411,   13,    0
   322,  4926,19540412,    4,    0
   322,  4926,19540413,   39,    0
   322,  4926,19540414,   32,    0
   322,  4926,19540415,   51,    0
   322,  4926,19540416,   36,    0
   322,  4926,19540417,   28,    0
   322,  4926,19540418,    4,    0
   322,  4926,19540419,   21,    0
   322,  4926,19540420,    0,    0
   322,  4926,19540421,   13,    0
   322,  4926,19540422,   44,    0
   322,  4926,19540423,   29,    0
   322,  4926,19540424,   32,    0
   322,  4926,19540425,   29,    0
   322,  4926,19540426,   41,    0
   322,  4926,19540427,   70,    0
   322,  4926,19540428,   32,    0
   322,  4926,19540429,   13,    0
   322,  4926,19540430,   14,    0
   322,  4926,19540501,   57,    0
   322,  4926,19540502,   46,    0
   322,  4926,19540503,   64,    0
   322,  4926,19540504,   65,    0
   322,  4926,19540505,   52,    0
   322,  4926,19540506,   74,    0
   322,  4926,19540507,    3,    0
   322,  4926,19540508,   34,    0
   322,  4926,19540509,   88,    0
   322,  4926,19540510,   62,    0
   322,  4926,19540511,   64,    0
   322,  4926,19540512,   84,    0
   322,  4926,19540513,  114,    0
   322,  4926,19540514,  106,    0
   322,  4926,19540515,  105,    0
   322,  4926,19540516,   96,    0
   322,  4926,19540517,   94,    0
   322,  4926,19540518,   62,    0
   322,  4926,19540519,   63,    0
   322,  4926,19540520,   60,    0
   322,  4926,19540521,   69,    0
   322,  4926,19540522,   61,    0
   322,  4926,19540523,   59,    0
   322,  4926,19540524,   89,    0
   322,  4926,19540525,   62,    0
   322,  4926,19540526,   86,    0
   322,  4926,19540527,   94,    0
   322,  4926,19540528,   85,    0
   322,  4926,19540529,   67,    0
   322,  4926,19540530,   59,    0
   322,  4926,19540531,   67,    0
   322,  4926,19540601,   88,    0
   322,  4926,19540602,   59,    0
   322,  4926,19540603,  106,    0
   322,  4926,19540604,  110,    0
   322,  4926,19540605,  102,    0
   322,  4926,19540606,   89,    0
   322,  4926,19540607,   76,    0
   322,  4926,19540608,  129,    0
   322,  4926,19540609,  113,    0
   322,  4926,19540610,  105,    0
   322,  4926,19540611,  107,    0
   322,  4926,19540612,  126,    0
   322,  4926,19540613,  123,    0
   322,  4926,19540614,   85,    0
   322,  4926,19540615,   80,    0
   322,  4926,19540616,  113,    0
   322,  4926,19540617,  116,    0
   322,  4926,19540618,  140,    0
   322,  4926,19540619,  133,    0
   322,  4926,19540620,  121,    0
   322,  4926,19540621,   99,    0
   322,  4926,19540622,  150,    0
   322,  4926,19540623,   89,    0
   322,  4926,19540624,  110,    0
   322,  4926,19540625,  106,    0
   322,  4926,19540626,  142,    0
   322,  4926,19540627,   89,    0
   322,  4926,19540628,   68,    0
   322,  4926,19540629,   97,    0
   322,  4926,19540630,   89,    0
   322,  4926,19540701,   75,    0
   322,  4926,19540702,  120,    0
   322,  4926,19540703,  122,    0
   322,  4926,19540704,  100,    0
   322,  4926,19540705,   74,    0
   322,  4926,19540706,   78,    0
   322,  4926,19540707,   70,    0
   322,  4926,19540708,   55,    0
